issuanceDate,programObjectives,instrumentType,vintageStart,vintageEnd,reportingPeriodStart,reportingPeriodEnd,resourceIdentifier,resourceName,region,country,protocolCategory,protocol,totalVintageQuantity,quantity,serialNumbers,externalSerialNumber,additionalCertifications,retiredCancelled,retireOrCancelDate,retirementBeneficiary,retirementReason,retirementDetails,inputTypes,holdingIdentifier,id_projeto
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,50,5825-262448807-262448856-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-01-16,Zukunftswerk eG,Retirement for Person or Organization,"Retirement on behalf of paulusresult GmbH, Klimaneutralität 2019",NA,24206,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,5,5825-262448857-262448861-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-01-21,Zukunftswerk eG,Retirement for Person or Organization,"Retirement on behalf of Raiffeisenbank Holzkirchen-Otterfing eG, Klimaneutrale Veranstaltung ""Nachhaltigkeit - regional und global"", 22.1.2019",NA,24213,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,18,5825-262448862-262448879-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-01-29,Zukunftswerk eG,Retirement for Person or Organization,"Retirement on behalf of Familie Müller, Klimaneutralität 2018",NA,24304,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,6,5825-262448880-262448885-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-02-19,Zukunftswerk eG,Retirement for Person or Organization,"Stilllegung für Henrietta Lorko, CO2-Emissionsausgleich für einen Familienurlaub",NA,24365,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,2,5825-262448886-262448887-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-02-20,Zukunftswerk eG,Retirement for Person or Organization,"Stilllegung für die Rucksackhelden, Kompensation der CO2-Emissionen der Produktion des Buches ""Ins Nirgendwo, bitte!""",NA,24568,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,148,5825-262448888-262449035-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-03-06,Zukunftswerk eG,Retirement for Person or Organization,"Retirement on behalf of; Stilllegung für IT & More GmbH, CO2- Emissionsausgleich für Geschäftstätigkeiten in 2018 und 2019",NA,24579,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,60,5825-262449036-262449095-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-03-13,Zukunftswerk eG,Retirement for Person or Organization,Retirement on behalf of; Ausgleich der CO2-Emissionen des Unternehmens Nomoo und der Herstellung des Speiseeises von Nomoo im Kalenderjahr 2018,NA,24709,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,20,5825-262449096-262449115-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-05-29,Zukunftswerk eG,Retirement for Person or Organization,"Stilllegung für Familie Jürgen Müller, München, zum Ausgleich der CO2-Emissionen der Familie im Jahr 2019",NA,24762,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,2,5825-262449116-262449117-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-06-18,Zukunftswerk eG,Retirement for Person or Organization,"Stilllegung für Uwe Roth, München",NA,25942,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,3,5825-262449118-262449120-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-07-26,Zukunftswerk eG,Retirement for Person or Organization,"Stilllegung für Iris Brinker / Stefan Busch zum Zweck des Emissionsausgleichs, Kauf vom 25.7.2019",NA,26103,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,6,5825-262449121-262449126-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-08-12,Zukunftswerk eG,Retirement for Person or Organization,"Stilllegung für Navina Pernsteiner und Moritz Kopf, CO2-Emissionsausgleich von Flügen",NA,26679,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,12,5825-262449127-262449138-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-08-19,ZukunftswerkeG,Retirement for Person or Organization,"Stilllegung für Frau Christina Schulz-Heidorf, Teltow, Kauf vom 18.8.2019",NA,26909,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,11,5825-262449139-262449149-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-08-23,Zukunftswerk eG,Retirement for Person or Organization,"Stilllegung für Brigitte Pajonk, Kompensation von CO2-Emissonen im Jahr 2019",NA,26988,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,4,5825-262449150-262449153-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-10-02,Zukunftswerk eG,Retirement for Person or Organization,"Retirement on behalf of; Stilllegung für Brigitte Pajonk, Flugreise",NA,27046,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,7,5825-262449154-262449160-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-10-28,Zukunftswerk eG,Retirement for Person or Organization,Stilllegung für Fokusgruppe Klimaneutralität TU Berlin und ClimateRebels; Kompensation der CO2-Emissionen der Veranstaltung am 30.10.2019,NA,27598,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,9,5825-262449161-262449169-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-10-28,Zukunftswerk eG,Retirement for Person or Organization,Stilllegung für Die Rucksackhelden; Kompensation der CO2-Emissionen der Südafrika-Reise,NA,27884,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,20,5825-262449170-262449189-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-11-18,Zukunftswerk eG,Retirement for Person or Organization,Retirement on behalf of; Stilllegung für Andrea Meineke-Stadler zur Kompensation von CO2-Emissionen,NA,27885,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,20,5825-262449190-262449209-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-11-18,Zukunftswerk eG,Retirement for Person or Organization,Retirement on behalf of; Stilllegung für Mara Stadler zur Kompensation von CO2-Emissionen,NA,28541,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,20,5825-262449210-262449229-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-11-18,Zukunftswerk eG,Retirement for Person or Organization,Retirement on behalf of; Stilllegung für Katja Stadler zur Kompensation von CO2-Emissionen,NA,28542,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,20,5825-262449230-262449249-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-11-18,Zukunftswerk eG,Retirement for Person or Organization,Retirement on behalf of; Stilllegung für Anke Wilkinson zur Kompensation von CO2-Emissionen,NA,28543,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,13,5825-262449250-262449262-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-11-21,Zukunftswerk eG,Retirement for Person or Organization,Retirement on behalf of; Stilllegung für SpaceHost - Dietmar Leher zum Ausgleich von CO2-Emissionen durch Geschäftstätigkeiten in 2019,NA,28544,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,1,5825-262449263-262449263-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-12-02,Zukunftswerk eG,Retirement for Person or Organization,Stilllegung für Herrn Michael Kellerer,NA,28579,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,1,5825-262449264-262449264-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-12-05,Zukunftswerk eG,Retirement for Person or Organization,"Stilllegung namens und im Auftrag von Herrn Kidan Patanant, München, zur Kompensation von CO2-Emissionen",NA,28759,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,164,5825-262449265-262449428-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-12-05,Zukunftswerk eG,Retirement for Person or Organization,Retirement on behalf of; Stilllegung für NRDS GmbH zum Ausgleich der CO2-Emissionen des Unternehmens und der Herstellung des Speiseeises von NOMOO in 2019,NA,28898,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,10,5825-262449429-262449438-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-12-06,Zukunftswerk eG,Retirement for Person or Organization,"Stilllegung für Herrn Michael Kellerer, Auftrag vom 5.12.2019",NA,28900,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,5,5825-262449439-262449443-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-12-10,Zukunftswerk eG,Retirement for Person or Organization,"Stilllegung für Michaela Schranner, Kompensation CO2-Fußabdruck Reisen 2019",NA,28923,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,13,5825-262449444-262449456-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-12-10,Zukunftswerk eG,Retirement for Person or Organization,"Retirement on behalf of; Stilllegung für Felix Wiesenberger, Kompensation CO2-Fußabdruck 2019",NA,28969,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,8,5825-262449457-262449464-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-12-10,Zukunftswerk eG,Retirement for Person or Organization,"Retirement on behalf of; Stilllegung für Felix Wiesenberger, Kompensation Southside-Reise 2020",NA,28970,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,13,5825-262449465-262449477-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-12-10,Zukunftswerk eG,Retirement for Person or Organization,"Retirement on behalf of; Stilllegung für Michael Boiger, Kompensation CO2-Fußabdruck 2019",NA,28971,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,13,5825-262449478-262449490-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-12-10,Zukunftswerk eG,Retirement for Person or Organization,"Retirement on behalf of; Stilllegung für Martin Roßnagl, Kompensation CO2-Fußabdruck 2019",NA,28972,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,20,5825-262449491-262449510-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-12-10,Zukunftswerk eG,Retirement for Person or Organization,"Retirement on behalf of; Weihnachtsgeschenk für Renate Glaser, Kompensation CO2-Fußabdruck 2019",NA,28973,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,20,5825-262449511-262449530-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-12-10,Zukunftswerk eG,Retirement for Person or Organization,"Retirement on behalf of; Weihnachtsgeschenk für Angelika Bachmann, Kompensation CO2-Fußabdruck 2019",NA,28974,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,20,5825-262449531-262449550-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-12-10,Zukunftswerk eG,Retirement for Person or Organization,"Retirement on behalf of; Weihnachtsgeschenk für Jonas Glaser, Kompensation CO2-Fußabdruck 2019",NA,28975,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,20,5825-262449551-262449570-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-12-10,Zukunftswerk eG,Retirement for Person or Organization,"Retirement on behalf of; Weihnachtsgeschenk für Sebastian Gröbmayr, Kompensation CO2-Fußabdruck 2019",NA,28976,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,20,5825-262449571-262449590-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-12-10,Zukunftswerk eG,Retirement for Person or Organization,"Retirement on behalf of; Weihnachtsgeschenk für Verena Gröbmayr, Kompensation CO2-Fußabdruck 2019",NA,28977,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,20,5825-262449591-262449610-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-12-10,Zukunftswerk eG,Retirement for Person or Organization,"Retirement on behalf of; Weihnachtsgeschenk für Christina Gröbmayr, Kompensation CO2-Fußabdruck 2019",NA,28978,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,11,5825-262449611-262449621-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-12-10,Zukunftswerk eG,Retirement for Person or Organization,"Retirement on behalf of; Veronika Preißinger, Kompensation CO2-Fußabdruck 2019",NA,28979,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,11,5825-262449622-262449632-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-12-10,Zukunftswerk eG,Retirement for Person or Organization,"Retirement on behalf of; Florian Preißinger, Kompensation CO2-Fußabdruck 2019",NA,28980,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,11,5825-262449633-262449643-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-12-10,Zukunftswerk eG,Retirement for Person or Organization,"Retirement on behalf of; Dominik Bohmann, Kompensation CO2-Fußabdruck 2019",NA,28981,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,11,5825-262449644-262449654-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-12-10,Zukunftswerk eG,Retirement for Person or Organization,"Retirement on behalf of; Sebastian Bohmann, Kompensation CO2-Fußabdruck 2019",NA,28982,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,11,5825-262449655-262449665-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-12-10,Zukunftswerk eG,Retirement for Person or Organization,"Retirement on behalf of; Birgit Roos-Bohmann, Kompensation CO2-Fußabdruck 2019",NA,28983,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,7,5825-262449666-262449672-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-12-10,Zukunftswerk eG,Retirement for Person or Organization,"Retirement on behalf of; Julia Huber, Kompensation für Flüge 2019",NA,28984,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,7,5825-262449673-262449679-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-12-10,Zukunftswerk eG,Retirement for Person or Organization,"Retirement on behalf of; Benjamin Hahn, Kompensation CO2-Fußabdruck 2020",NA,28985,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,3,5825-262449680-262449682-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-12-10,Zukunftswerk eG,Retirement for Person or Organization,"Retirement on behalf of; Emine Baydar, Kompensation CO2-Fußabdruck 2019",NA,28986,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,15,5825-262449683-262449697-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-12-10,Zukunftswerk eG,Retirement for Person or Organization,"Retirement on behalf of; Julia Huber, Kompensation CO2-Fußabdruck 2019",NA,28987,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,11,5825-262449698-262449708-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-12-10,Zukunftswerk eG,Retirement for Person or Organization,"Retirement onbehalf of; Philipp Rinne, Kompensation CO2-Fußabdruck 2019",NA,28988,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,8,5825-262449709-262449716-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-12-10,Zukunftswerk eG,Retirement for Person or Organization,"Retirement on behalf of; Lisa Haberthaler, Kompensation CO2-Fußabdruck 2019",NA,28989,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,10,5825-262449717-262449726-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-12-10,Zukunftswerk eG,Retirement for Person or Organization,"Retirement on behalf of; Sophia Wiesenberger, Kompensation CO2-Fußabdruck 2019",NA,28990,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,11,5825-262449727-262449737-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-12-12,Zukunftswerk eG,Retirement for Person or Organization,Retirement on behalf of; Stilllegung für Dr. Dieter und Karin Achilles zum Ausgleich privater CO2-Emissionen in 2019,NA,28997,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,20,5825-262449738-262449757-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-12-12,Zukunftswerk eG,Retirement for Person or Organization,Retirement on behalf of; Stilllegung für Martina Prox zum Ausgleich privater CO2-Emissionen,NA,29048,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,3,5825-262449758-262449760-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2020-02-06,Zukunftswerk eG,Retirement for Person or Organization,"Stilllegung für Dietz Kältetechnik GmbH & Co KG, Ausgleich der CO2-Emissionen durch Geschäftstätigkeiten in 2019",NA,29050,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,4163,5825-262450506-262454668-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2022-07-15,Santander Brasil,Retirement for Person or Organization,Retirada para compensação do escopo 2 do inventário de emissões do Santander Brasil referente ao período: 01/01/2021 a 31/12/2021.,NA,32650,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,578,5825-262449761-262450338-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-05-07,"Cool Effect, Inc.",Other,Retired on behalf of Cool Effect for the month of April.,NA,103649,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,21,5825-262450339-262450359-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-05-07,"Cool Effect, Inc.",Other,Retired on behalf of Cool Effect for the month of April.,NA,103650,1503
2018-05-18,NA,VCU,2013-10-01,2014-09-30,2013-10-01,2014-09-30,1503,RESEX Rio Preto-Jacundá REDD+ Project,Latin America,Brazil,Agriculture Forestry and Other Land Use,VM0015,454386,146,5825-262450360-262450505-VCU-007-MER-BR-14-1503-01102013-30092014-0,NA,NA,TRUE,2019-05-27,EDP Brasil,Other,Compensação de 256 tCO2e referente as emissões de escopo 1 da EDP Comercialização. Os valores compensados foram definidos com base nas metas de redução não atingidas do ano de 2018.,NA,103651,1503
